date,district,temperature_c,rainfall_mm,humidity_pct
2023-10-22,Chitungwiza,17.73,0.158,44.31
2023-10-23,Chitungwiza,17.54,0.11,39.98
2023-10-24,Chitungwiza,16.16,0.074,44.39
2023-10-25,Chitungwiza,19.23,0.115,35.83
2023-10-26,Chitungwiza,19.4,0.128,43.96
2023-10-27,Chitungwiza,17.9,0.249,41.83
2023-10-28,Chitungwiza,17.13,0.07,47.0
2023-10-29,Chitungwiza,19.17,0.455,43.78
2023-10-30,Chitungwiza,17.81,0.25,35.19
2023-10-31,Chitungwiza,19.04,0.315,39.1
2023-11-01,Chitungwiza,19.13,0.026,37.99
2023-11-02,Chitungwiza,19.78,0.075,38.24
2023-11-03,Chitungwiza,16.0,0.01,33.07
2023-11-04,Chitungwiza,17.11,0.305,41.6
2023-11-05,Chitungwiza,15.9,0.413,46.16
2023-11-06,Chitungwiza,17.27,0.0,34.91
2023-11-07,Chitungwiza,18.12,0.416,39.92
2023-11-08,Chitungwiza,17.36,0.426,46.3
2023-11-09,Chitungwiza,16.9,0.187,43.19
2023-11-10,Chitungwiza,18.67,0.006,39.99
2023-11-11,Chitungwiza,17.96,0.002,45.44
2023-11-12,Chitungwiza,21.04,0.019,45.89
2023-11-13,Chitungwiza,17.8,0.222,46.12
2023-11-14,Chitungwiza,18.36,0.073,34.54
2023-11-15,Chitungwiza,17.84,0.391,35.6
2023-11-16,Chitungwiza,17.75,0.444,49.49
2023-11-17,Chitungwiza,19.52,0.119,39.98
2023-11-18,Chitungwiza,19.4,0.105,43.27
2023-11-19,Chitungwiza,17.66,0.407,41.01
2023-11-20,Chitungwiza,17.32,0.19,45.72
2023-11-21,Chitungwiza,16.84,0.046,35.77
2023-11-22,Chitungwiza,18.55,0.086,40.81
2023-11-23,Chitungwiza,17.86,0.201,44.49
2023-11-24,Chitungwiza,17.38,0.062,37.61
2023-11-25,Chitungwiza,18.15,0.654,39.6
2023-11-26,Chitungwiza,19.76,0.176,45.6
2023-11-27,Chitungwiza,18.9,0.266,47.42
2023-11-28,Chitungwiza,19.81,0.384,46.43
2023-11-29,Chitungwiza,17.51,0.18,47.01
2023-11-30,Chitungwiza,19.4,0.035,48.95
2023-12-01,Chitungwiza,17.94,1.419,48.56
2023-12-02,Chitungwiza,19.4,0.296,44.28
2023-12-03,Chitungwiza,19.94,0.352,46.79
2023-12-04,Chitungwiza,19.16,0.146,49.54
2023-12-05,Chitungwiza,17.17,0.681,50.1
2023-12-06,Chitungwiza,16.2,0.234,30.74
2023-12-07,Chitungwiza,19.94,0.462,39.5
2023-12-08,Chitungwiza,15.94,0.222,35.55
2023-12-09,Chitungwiza,20.28,2.004,53.62
2023-12-10,Chitungwiza,15.4,0.089,41.61
2023-12-11,Chitungwiza,18.52,0.227,40.66
2023-12-12,Chitungwiza,18.53,0.131,37.08
2023-12-13,Chitungwiza,18.0,0.039,41.64
2023-12-14,Chitungwiza,18.91,0.066,36.16
2023-12-15,Chitungwiza,14.9,0.012,37.67
2023-12-16,Chitungwiza,16.73,0.295,41.65
2023-12-17,Chitungwiza,17.26,0.586,44.18
2023-12-18,Chitungwiza,18.32,0.105,48.01
2023-12-19,Chitungwiza,21.41,0.58,40.85
2023-12-20,Chitungwiza,19.47,0.305,35.44
2023-12-21,Chitungwiza,17.91,0.224,37.6
2023-12-22,Chitungwiza,14.92,0.046,33.69
2023-12-23,Chitungwiza,19.85,0.073,44.25
2023-12-24,Chitungwiza,17.44,0.307,47.59
2023-12-25,Chitungwiza,20.15,0.15,37.24
2023-12-26,Chitungwiza,18.98,0.198,37.24
2023-12-27,Chitungwiza,22.11,0.493,41.27
2023-12-28,Chitungwiza,17.74,0.078,40.71
2023-12-29,Chitungwiza,18.24,0.222,41.68
2023-12-30,Chitungwiza,21.58,0.218,35.9
2023-12-31,Chitungwiza,18.49,0.087,35.02
2024-01-01,Chitungwiza,19.61,0.594,38.05
2024-01-02,Chitungwiza,21.19,0.018,45.27
2024-01-03,Chitungwiza,21.2,0.016,42.34
2024-01-04,Chitungwiza,17.26,0.291,43.98
2024-01-05,Chitungwiza,19.08,0.09,46.35
2024-01-06,Chitungwiza,19.94,0.158,37.16
2024-01-07,Chitungwiza,20.78,0.062,41.76
2024-01-08,Chitungwiza,20.46,0.289,47.52
2024-01-09,Chitungwiza,19.94,0.632,41.64
2024-01-10,Chitungwiza,18.87,0.029,31.11
2024-01-11,Chitungwiza,20.93,0.017,35.45
2024-01-12,Chitungwiza,19.06,0.001,36.52
2024-01-13,Chitungwiza,21.82,0.03,40.68
2024-01-14,Chitungwiza,20.14,0.135,38.27
2024-01-15,Chitungwiza,21.56,0.162,38.13
2024-01-16,Chitungwiza,21.6,0.041,40.75
2024-01-17,Chitungwiza,20.46,0.275,49.96
2024-01-18,Chitungwiza,20.42,0.089,45.6
2024-01-19,Chitungwiza,21.3,0.057,30.16
2024-01-20,Chitungwiza,22.71,0.204,45.93
2024-01-21,Chitungwiza,21.4,0.159,43.1
2024-01-22,Chitungwiza,20.35,0.032,41.14
2024-01-23,Chitungwiza,23.45,0.007,43.44
2024-01-24,Chitungwiza,19.04,0.434,43.45
2024-01-25,Chitungwiza,19.3,0.017,39.71
2024-01-26,Chitungwiza,19.42,0.53,40.97
2024-01-27,Chitungwiza,19.46,0.128,43.49
2024-01-28,Chitungwiza,23.06,0.118,43.08
2024-01-29,Chitungwiza,19.29,0.027,50.02
2024-01-30,Chitungwiza,19.92,0.123,41.6
2024-01-31,Chitungwiza,22.47,0.166,44.21
2024-02-01,Chitungwiza,23.53,0.016,43.72
2024-02-02,Chitungwiza,19.5,0.338,47.68
2024-02-03,Chitungwiza,22.09,0.013,42.79
2024-02-04,Chitungwiza,23.32,0.098,35.56
2024-02-05,Chitungwiza,23.16,0.084,44.08
2024-02-06,Chitungwiza,23.71,0.087,37.17
2024-02-07,Chitungwiza,19.77,0.1,49.45
2024-02-08,Chitungwiza,20.74,0.394,42.88
2024-02-09,Chitungwiza,19.74,0.364,47.76
2024-02-10,Chitungwiza,22.55,0.526,41.57
2024-02-11,Chitungwiza,21.6,0.193,35.74
2024-02-12,Chitungwiza,21.3,0.039,31.56
2024-02-13,Chitungwiza,21.81,0.352,34.18
2024-02-14,Chitungwiza,24.02,0.197,46.74
2024-02-15,Chitungwiza,22.37,0.035,29.24
2024-02-16,Chitungwiza,22.14,0.24,38.64
2024-02-17,Chitungwiza,22.4,0.157,46.59
2024-02-18,Chitungwiza,22.01,0.168,45.99
2024-02-19,Chitungwiza,22.76,2.025,46.25
2024-02-20,Chitungwiza,23.54,0.729,43.07
2024-02-21,Chitungwiza,17.92,1.249,53.9
2024-02-22,Chitungwiza,24.35,0.519,47.19
2024-02-23,Chitungwiza,22.84,3.161,55.2
2024-02-24,Chitungwiza,19.07,1.619,45.6
2024-02-25,Chitungwiza,23.58,1.341,42.7
2024-02-26,Chitungwiza,22.52,1.447,50.36
2024-02-27,Chitungwiza,21.83,4.159,62.75
2024-02-28,Chitungwiza,22.85,1.915,54.73
2024-02-29,Chitungwiza,23.78,0.382,42.95
2024-03-01,Chitungwiza,23.44,0.466,45.18
2024-03-02,Chitungwiza,24.53,0.937,35.77
2024-03-03,Chitungwiza,24.18,4.616,59.33
2024-03-04,Chitungwiza,23.87,5.124,59.39
2024-03-05,Chitungwiza,27.14,21.699,64.96
2024-03-06,Chitungwiza,23.03,2.236,54.06
2024-03-07,Chitungwiza,23.75,3.273,64.12
2024-03-08,Chitungwiza,23.15,10.77,70.98
2024-03-09,Chitungwiza,27.17,1.976,51.65
2024-03-10,Chitungwiza,25.11,29.652,71.57
2024-03-11,Chitungwiza,23.47,22.816,72.8
2024-03-12,Chitungwiza,27.89,10.995,73.8
2024-03-13,Chitungwiza,24.3,5.678,54.5
2024-03-14,Chitungwiza,24.13,1.12,44.71
2024-03-15,Chitungwiza,24.59,9.885,68.23
2024-03-16,Chitungwiza,28.23,9.028,63.17
2024-03-17,Chitungwiza,25.06,8.269,74.45
2024-03-18,Chitungwiza,27.35,19.717,69.14
2024-03-19,Chitungwiza,23.81,13.97,57.55
2024-03-20,Chitungwiza,25.06,27.651,71.87
2024-03-21,Chitungwiza,23.92,17.254,73.59
2024-03-22,Chitungwiza,25.64,23.58,77.69
2024-03-23,Chitungwiza,24.87,32.159,64.89
2024-03-24,Chitungwiza,27.74,23.757,77.23
2024-03-25,Chitungwiza,23.75,27.005,65.21
2024-03-26,Chitungwiza,26.63,12.727,79.88
2024-03-27,Chitungwiza,25.61,7.522,68.1
2024-03-28,Chitungwiza,23.84,16.708,62.07
2024-03-29,Chitungwiza,26.88,9.571,58.37
2024-03-30,Chitungwiza,24.3,35.426,77.89
2024-03-31,Chitungwiza,29.62,10.865,72.43
2024-04-01,Chitungwiza,27.35,16.787,64.67
2024-04-02,Chitungwiza,26.72,36.814,75.53
2024-04-03,Chitungwiza,26.27,71.143,76.35
2024-04-04,Chitungwiza,26.25,71.472,76.59
2024-04-05,Chitungwiza,26.62,48.305,84.47
2024-04-06,Chitungwiza,26.53,139.208,87.59
2024-04-07,Chitungwiza,23.48,3.646,59.13
2024-04-08,Chitungwiza,26.95,125.534,78.21
2024-04-09,Chitungwiza,23.86,22.69,76.77
2024-04-10,Chitungwiza,26.02,21.063,76.1
2024-04-11,Chitungwiza,28.05,14.115,67.93
2024-04-12,Chitungwiza,31.29,25.165,73.29
2024-04-13,Chitungwiza,27.18,72.827,87.44
2024-04-14,Chitungwiza,26.62,31.951,76.43
2024-04-15,Chitungwiza,27.82,18.777,67.39
2024-04-16,Chitungwiza,27.52,34.826,70.79
2024-04-17,Chitungwiza,26.26,45.857,79.89
2024-04-18,Chitungwiza,22.87,34.988,74.77
2024-04-19,Chitungwiza,25.76,95.624,80.05
2024-04-20,Chitungwiza,28.36,75.853,77.76
2024-04-21,Chitungwiza,25.64,120.704,67.2
2024-04-22,Chitungwiza,27.84,256.542,85.42
2024-04-23,Chitungwiza,26.45,78.256,78.55
2024-04-24,Chitungwiza,26.43,19.005,71.45
2024-04-25,Chitungwiza,26.76,20.486,77.68
2024-04-26,Chitungwiza,28.52,3.637,61.13
2024-04-27,Chitungwiza,29.32,137.629,65.68
2024-04-28,Chitungwiza,27.19,30.302,75.82
2024-04-29,Chitungwiza,26.59,84.55,81.25
2024-04-30,Chitungwiza,26.15,16.706,81.67
2024-05-01,Chitungwiza,26.31,0.501,42.73
2024-05-02,Chitungwiza,27.33,2.106,52.42
2024-05-03,Chitungwiza,24.64,0.32,38.12
2024-05-04,Chitungwiza,28.63,0.297,50.81
2024-05-05,Chitungwiza,28.61,0.051,35.21
2024-05-06,Chitungwiza,30.31,0.523,41.54
2024-05-07,Chitungwiza,26.55,0.468,45.82
2024-05-08,Chitungwiza,29.67,0.989,42.99
2024-05-09,Chitungwiza,27.13,0.491,56.33
2024-05-10,Chitungwiza,27.93,1.021,33.87
2024-05-11,Chitungwiza,30.93,0.322,39.7
2024-05-12,Chitungwiza,29.06,3.703,54.61
2024-05-13,Chitungwiza,24.89,0.533,35.63
2024-05-14,Chitungwiza,28.46,0.802,49.18
2024-05-15,Chitungwiza,28.62,0.746,42.75
2024-05-16,Chitungwiza,26.64,0.63,47.89
2024-05-17,Chitungwiza,27.09,0.571,37.56
2024-05-18,Chitungwiza,31.72,0.577,45.99
2024-05-19,Chitungwiza,28.39,0.388,38.21
2024-05-20,Chitungwiza,26.69,0.097,39.88
2024-05-21,Chitungwiza,24.56,0.368,47.04
2024-05-22,Chitungwiza,25.65,0.55,47.59
2024-05-23,Chitungwiza,26.57,1.134,38.87
2024-05-24,Chitungwiza,27.45,0.183,50.5
2024-05-25,Chitungwiza,28.5,0.363,44.16
2024-05-26,Chitungwiza,29.16,0.578,35.75
2024-05-27,Chitungwiza,27.88,0.269,36.85
2024-05-28,Chitungwiza,28.12,1.143,43.11
2024-05-29,Chitungwiza,28.35,0.923,39.66
2024-05-30,Chitungwiza,29.44,0.015,40.25
2024-05-31,Chitungwiza,23.8,0.841,43.52
2024-06-01,Chitungwiza,27.02,0.6,36.91
2024-06-02,Chitungwiza,28.01,0.41,47.33
2024-06-03,Chitungwiza,28.84,2.269,51.75
2024-06-04,Chitungwiza,23.52,0.702,49.4
2024-06-05,Chitungwiza,26.57,0.582,45.7
2024-06-06,Chitungwiza,26.53,1.611,51.03
2024-06-07,Chitungwiza,26.03,0.343,49.65
2024-06-08,Chitungwiza,26.47,0.581,38.0
2024-06-09,Chitungwiza,26.83,0.36,52.74
2024-06-10,Chitungwiza,24.14,1.039,43.79
2024-06-11,Chitungwiza,26.48,1.108,45.64
2024-06-12,Chitungwiza,25.52,0.179,45.81
2024-06-13,Chitungwiza,25.88,0.106,36.75
2024-06-14,Chitungwiza,29.34,0.422,44.15
2024-06-15,Chitungwiza,27.84,0.707,39.87
2024-06-16,Chitungwiza,26.71,0.02,32.0
2024-06-17,Chitungwiza,23.74,0.558,34.26
2024-06-18,Chitungwiza,26.12,0.046,40.81
2024-06-19,Chitungwiza,27.87,0.5,45.81
2024-06-20,Chitungwiza,28.18,0.109,27.82
2024-06-21,Chitungwiza,24.09,0.155,42.19
2024-06-22,Chitungwiza,27.7,0.149,42.26
2024-06-23,Chitungwiza,26.46,0.015,34.17
2024-06-24,Chitungwiza,27.69,0.108,49.26
2024-06-25,Chitungwiza,24.1,0.321,39.27
2024-06-26,Chitungwiza,24.85,0.171,39.74
2024-06-27,Chitungwiza,28.39,0.541,41.94
2024-06-28,Chitungwiza,29.36,0.251,37.99
2024-06-29,Chitungwiza,21.64,0.29,45.65
2024-06-30,Chitungwiza,26.83,0.383,40.86
2024-07-01,Chitungwiza,26.15,0.384,41.1
2024-07-02,Chitungwiza,26.14,0.302,38.91
2024-07-03,Chitungwiza,26.16,0.092,41.63
2024-07-04,Chitungwiza,24.31,0.955,48.74
2024-07-05,Chitungwiza,24.52,0.269,50.99
2024-07-06,Chitungwiza,24.87,0.029,46.29
2024-07-07,Chitungwiza,23.08,0.256,40.44
2024-07-08,Chitungwiza,27.06,0.144,43.38
2024-07-09,Chitungwiza,24.41,0.034,34.66
2024-07-10,Chitungwiza,26.88,0.224,29.94
2024-07-11,Chitungwiza,25.6,0.718,38.88
2024-07-12,Chitungwiza,24.17,0.403,40.43
2024-07-13,Chitungwiza,25.86,0.263,35.4
2024-07-14,Chitungwiza,28.79,0.832,46.33
2024-07-15,Chitungwiza,27.88,0.185,44.16
2024-07-16,Chitungwiza,26.73,0.157,43.97
2024-07-17,Chitungwiza,25.92,0.392,48.28
2024-07-18,Chitungwiza,26.01,0.238,46.07
2024-07-19,Chitungwiza,23.73,0.022,31.82
2024-07-20,Chitungwiza,23.97,0.56,46.71
2024-07-21,Chitungwiza,23.89,0.098,38.32
2024-07-22,Chitungwiza,24.12,0.522,44.52
2024-07-23,Chitungwiza,23.46,0.476,52.64
2024-07-24,Chitungwiza,26.29,0.291,54.58
2024-07-25,Chitungwiza,26.23,0.511,36.11
2024-07-26,Chitungwiza,23.75,0.294,36.61
2024-07-27,Chitungwiza,25.08,0.032,43.77
2024-07-28,Chitungwiza,21.42,0.24,47.37
2024-07-29,Chitungwiza,22.58,0.985,49.64
2024-07-30,Chitungwiza,24.52,0.041,41.83
2024-07-31,Chitungwiza,26.49,0.13,44.07
2024-08-01,Chitungwiza,26.89,0.163,38.81
2024-08-02,Chitungwiza,23.05,0.57,38.04
2024-08-03,Chitungwiza,24.22,0.128,38.87
2024-08-04,Chitungwiza,25.07,0.045,36.5
2024-08-05,Chitungwiza,22.65,0.345,46.3
2024-08-06,Chitungwiza,23.47,0.062,40.19
2024-08-07,Chitungwiza,21.97,0.048,30.47
2024-08-08,Chitungwiza,22.79,0.078,48.24
2024-08-09,Chitungwiza,25.83,0.164,38.37
2024-08-10,Chitungwiza,25.7,0.141,34.17
2024-08-11,Chitungwiza,20.06,0.391,34.33
2024-08-12,Chitungwiza,25.08,0.461,36.95
2024-08-13,Chitungwiza,24.54,0.068,48.86
2024-08-14,Chitungwiza,20.23,0.278,49.91
2024-08-15,Chitungwiza,18.48,0.302,42.55
2024-08-16,Chitungwiza,20.61,0.031,34.5
2024-08-17,Chitungwiza,24.46,0.25,43.28
2024-08-18,Chitungwiza,21.9,1.013,46.06
2024-08-19,Chitungwiza,20.5,0.599,45.88
2024-08-20,Chitungwiza,20.96,0.034,40.04
2024-08-21,Chitungwiza,24.28,0.201,43.73
2024-08-22,Chitungwiza,20.19,0.818,63.57
2024-08-23,Chitungwiza,21.18,0.868,43.56
2024-08-24,Chitungwiza,20.51,0.51,37.01
2024-08-25,Chitungwiza,20.59,0.245,40.61
2024-08-26,Chitungwiza,22.0,0.208,35.73
2024-08-27,Chitungwiza,23.86,0.339,37.76
2024-08-28,Chitungwiza,22.3,0.565,49.48
2024-08-29,Chitungwiza,22.79,0.078,35.88
2024-08-30,Chitungwiza,19.38,1.013,60.11
2024-08-31,Chitungwiza,22.69,0.073,33.41
2024-09-01,Chitungwiza,22.2,0.252,44.19
2024-09-02,Chitungwiza,21.2,0.334,39.79
2024-09-03,Chitungwiza,22.85,0.394,49.69
2024-09-04,Chitungwiza,20.93,0.01,42.83
2024-09-05,Chitungwiza,21.61,0.135,51.82
2024-09-06,Chitungwiza,22.53,0.688,43.8
2024-09-07,Chitungwiza,22.99,0.245,41.9
2024-09-08,Chitungwiza,20.8,0.109,35.62
2024-09-09,Chitungwiza,19.25,0.068,42.26
2024-09-10,Chitungwiza,21.3,0.165,40.69
2024-09-11,Chitungwiza,21.28,0.288,40.93
2024-09-12,Chitungwiza,20.27,0.157,37.68
2024-09-13,Chitungwiza,21.13,0.019,43.59
2024-09-14,Chitungwiza,19.82,0.107,39.95
2024-09-15,Chitungwiza,20.89,0.104,49.83
2024-09-16,Chitungwiza,21.64,0.004,44.03
2024-09-17,Chitungwiza,16.96,0.213,43.58
2024-09-18,Chitungwiza,17.6,0.035,41.67
2024-09-19,Chitungwiza,20.42,0.024,48.54
2024-09-20,Chitungwiza,19.55,0.62,48.53
2024-09-21,Chitungwiza,21.63,0.204,43.92
2024-09-22,Chitungwiza,22.63,0.191,49.47
2024-09-23,Chitungwiza,17.82,0.18,35.51
2024-09-24,Chitungwiza,18.63,0.0,35.34
2024-09-25,Chitungwiza,19.62,0.143,42.87
2024-09-26,Chitungwiza,19.16,0.072,36.56
2024-09-27,Chitungwiza,18.94,0.549,47.22
2024-09-28,Chitungwiza,18.6,0.483,47.6
2024-09-29,Chitungwiza,18.41,0.649,43.47
2024-09-30,Chitungwiza,17.92,0.853,33.48
2024-10-01,Chitungwiza,16.62,0.202,36.87
2024-10-02,Chitungwiza,20.72,0.055,42.87
2024-10-03,Chitungwiza,18.55,0.033,38.99
2024-10-04,Chitungwiza,19.19,0.072,42.92
2024-10-05,Chitungwiza,17.78,0.13,41.78
2024-10-06,Chitungwiza,17.44,0.227,45.04
2024-10-07,Chitungwiza,20.79,0.004,52.32
2024-10-08,Chitungwiza,20.83,0.124,42.28
2024-10-09,Chitungwiza,20.68,0.037,36.28
2024-10-10,Chitungwiza,16.62,0.172,37.03
2024-10-11,Chitungwiza,17.96,0.014,33.22
2024-10-12,Chitungwiza,20.5,0.944,44.05
2024-10-13,Chitungwiza,20.62,0.022,45.67
2024-10-14,Chitungwiza,16.32,0.281,45.27
2024-10-15,Chitungwiza,18.06,0.163,40.71
2024-10-16,Chitungwiza,18.83,0.01,47.87
2024-10-17,Chitungwiza,16.74,0.223,45.23
2024-10-18,Chitungwiza,16.32,0.662,45.55
2024-10-19,Chitungwiza,20.4,0.376,46.59
2024-10-20,Chitungwiza,19.34,0.243,42.25
2024-10-21,Chitungwiza,17.41,0.34,46.04
2024-10-22,Chitungwiza,19.34,0.688,45.36
2024-10-23,Chitungwiza,19.25,0.068,46.95
2024-10-24,Chitungwiza,16.36,0.335,40.7
2024-10-25,Chitungwiza,18.95,1.575,50.93
2024-10-26,Chitungwiza,17.68,0.478,34.65
2024-10-27,Chitungwiza,17.92,0.218,32.76
2024-10-28,Chitungwiza,16.12,0.238,43.86
2024-10-29,Chitungwiza,17.74,0.026,40.34
2024-10-30,Chitungwiza,16.98,0.285,35.15
2024-10-31,Chitungwiza,16.89,0.336,48.7
2024-11-01,Chitungwiza,17.57,0.178,41.72
2024-11-02,Chitungwiza,17.11,0.011,42.28
2024-11-03,Chitungwiza,16.63,0.107,48.28
2024-11-04,Chitungwiza,18.45,0.136,36.11
2024-11-05,Chitungwiza,17.57,0.422,38.3
2024-11-06,Chitungwiza,16.65,0.853,36.86
2024-11-07,Chitungwiza,16.0,0.372,37.58
2024-11-08,Chitungwiza,15.13,0.506,45.88
2024-11-09,Chitungwiza,21.72,0.227,43.2
2024-11-10,Chitungwiza,16.96,0.369,39.59
2024-11-11,Chitungwiza,16.01,0.096,32.09
2024-11-12,Chitungwiza,18.95,0.326,35.37
2024-11-13,Chitungwiza,19.64,0.115,36.6
2024-11-14,Chitungwiza,16.42,0.155,45.93
2024-11-15,Chitungwiza,18.31,0.744,47.16
2024-11-16,Chitungwiza,16.04,0.363,42.01
2024-11-17,Chitungwiza,17.55,0.268,42.45
2024-11-18,Chitungwiza,19.39,0.404,41.64
2024-11-19,Chitungwiza,15.28,0.087,41.69
2024-11-20,Chitungwiza,17.2,0.325,52.47
2024-11-21,Chitungwiza,19.6,0.531,49.19
2024-11-22,Chitungwiza,17.77,0.06,54.4
2024-11-23,Chitungwiza,17.93,0.68,42.89
2024-11-24,Chitungwiza,17.91,0.183,37.26
2024-11-25,Chitungwiza,16.69,0.126,42.28
2024-11-26,Chitungwiza,20.45,0.283,39.73
2024-11-27,Chitungwiza,16.72,1.015,33.14
2024-11-28,Chitungwiza,18.2,0.024,31.14
2024-11-29,Chitungwiza,19.82,0.08,40.0
2024-11-30,Chitungwiza,19.94,0.042,36.14
2024-12-01,Chitungwiza,19.72,0.227,40.95
2024-12-02,Chitungwiza,17.73,0.289,54.1
2024-12-03,Chitungwiza,18.52,0.78,37.74
2024-12-04,Chitungwiza,18.03,0.22,44.3
2024-12-05,Chitungwiza,19.07,0.34,42.25
2024-12-06,Chitungwiza,20.77,0.024,36.13
2024-12-07,Chitungwiza,17.77,0.008,42.23
2024-12-08,Chitungwiza,18.79,0.197,49.5
2024-12-09,Chitungwiza,18.71,0.268,46.53
2024-12-10,Chitungwiza,17.93,0.23,43.27
2024-12-11,Chitungwiza,17.35,0.052,35.43
2024-12-12,Chitungwiza,19.51,0.366,38.68
2024-12-13,Chitungwiza,14.84,0.222,41.46
2024-12-14,Chitungwiza,15.6,0.248,43.39
2024-12-15,Chitungwiza,19.8,0.045,31.98
2024-12-16,Chitungwiza,19.46,0.331,36.92
2024-12-17,Chitungwiza,19.83,0.111,38.62
2024-12-18,Chitungwiza,18.02,0.059,34.77
2024-12-19,Chitungwiza,19.14,0.351,37.39
2024-12-20,Chitungwiza,18.36,0.604,41.5
2024-12-21,Chitungwiza,17.46,0.402,48.37
2024-12-22,Chitungwiza,18.99,0.367,45.84
2024-12-23,Chitungwiza,17.9,0.198,42.91
2024-12-24,Chitungwiza,18.95,0.568,49.91
2024-12-25,Chitungwiza,17.59,0.067,36.37
2024-12-26,Chitungwiza,19.89,0.126,36.3
2024-12-27,Chitungwiza,18.65,0.024,42.1
2024-12-28,Chitungwiza,17.66,0.01,38.02
2024-12-29,Chitungwiza,18.19,0.328,37.33
2024-12-30,Chitungwiza,20.09,0.078,39.6
2024-12-31,Chitungwiza,16.96,0.068,35.09
2025-01-01,Chitungwiza,18.85,0.685,42.26
2025-01-02,Chitungwiza,16.15,0.221,44.48
2025-01-03,Chitungwiza,18.18,0.336,45.87
2025-01-04,Chitungwiza,17.28,0.421,35.51
2025-01-05,Chitungwiza,21.85,0.026,38.49
2025-01-06,Chitungwiza,19.46,0.428,52.12
2025-01-07,Chitungwiza,22.67,0.224,43.87
2025-01-08,Chitungwiza,18.46,1.051,54.31
2025-01-09,Chitungwiza,17.29,0.398,39.95
2025-01-10,Chitungwiza,21.72,0.279,33.68
2025-01-11,Chitungwiza,18.57,0.377,49.16
2025-01-12,Chitungwiza,18.04,0.009,40.64
2025-01-13,Chitungwiza,20.63,0.027,48.66
2025-01-14,Chitungwiza,18.72,0.004,29.18
2025-01-15,Chitungwiza,19.37,0.186,38.93
2025-01-16,Chitungwiza,20.41,0.169,43.77
2025-01-17,Chitungwiza,18.97,0.152,29.11
2025-01-18,Chitungwiza,21.28,0.022,44.16
2025-01-19,Chitungwiza,20.9,0.101,42.45
2025-01-20,Chitungwiza,19.31,0.074,36.77
2025-01-21,Chitungwiza,20.03,0.12,45.36
2025-01-22,Chitungwiza,20.73,0.225,38.28
2025-01-23,Chitungwiza,21.51,0.131,39.23
2025-01-24,Chitungwiza,19.88,0.052,43.73
2025-01-25,Chitungwiza,23.05,0.015,30.12
2025-01-26,Chitungwiza,24.5,0.144,47.44
2025-01-27,Chitungwiza,19.3,0.126,39.72
2025-01-28,Chitungwiza,21.11,0.868,51.05
2025-01-29,Chitungwiza,21.0,0.001,34.02
2025-01-30,Chitungwiza,20.41,0.159,49.26
2025-01-31,Chitungwiza,22.54,0.413,46.73
2025-02-01,Chitungwiza,20.58,0.597,53.61
2025-02-02,Chitungwiza,20.75,0.148,36.91
2025-02-03,Chitungwiza,21.59,0.13,36.46
2025-02-04,Chitungwiza,22.16,0.529,49.22
2025-02-05,Chitungwiza,20.92,0.699,41.37
2025-02-06,Chitungwiza,22.02,0.431,47.62
2025-02-07,Chitungwiza,19.92,0.327,35.33
2025-02-08,Chitungwiza,18.27,0.155,37.35
2025-02-09,Chitungwiza,22.54,0.179,41.85
2025-02-10,Chitungwiza,21.27,0.673,52.96
2025-02-11,Chitungwiza,22.23,0.138,41.41
2025-02-12,Chitungwiza,21.34,0.323,43.12
2025-02-13,Chitungwiza,22.56,0.54,41.52
2025-02-14,Chitungwiza,22.71,0.472,44.53
2025-02-15,Chitungwiza,22.9,0.187,41.88
2025-02-16,Chitungwiza,21.76,0.171,47.55
2025-02-17,Chitungwiza,20.65,1.224,44.83
2025-02-18,Chitungwiza,20.76,1.159,47.6
2025-02-19,Chitungwiza,22.24,0.281,39.26
2025-02-20,Chitungwiza,25.05,1.914,49.08
2025-02-21,Chitungwiza,24.19,0.041,38.45
2025-02-22,Chitungwiza,25.32,0.948,46.06
2025-02-23,Chitungwiza,21.46,0.728,51.21
2025-02-24,Chitungwiza,21.37,0.213,46.97
2025-02-25,Chitungwiza,22.44,0.545,53.57
2025-02-26,Chitungwiza,25.1,0.535,48.8
2025-02-27,Chitungwiza,24.04,4.633,62.52
2025-02-28,Chitungwiza,23.09,1.51,43.45
2025-03-01,Chitungwiza,25.23,2.86,48.31
2025-03-02,Chitungwiza,25.76,0.622,37.7
2025-03-03,Chitungwiza,23.04,4.527,59.01
2025-03-04,Chitungwiza,24.16,10.885,65.22
2025-03-05,Chitungwiza,24.08,13.182,62.87
2025-03-06,Chitungwiza,24.77,2.222,53.59
2025-03-07,Chitungwiza,24.54,6.273,62.72
2025-03-08,Chitungwiza,21.69,7.096,50.72
2025-03-09,Chitungwiza,25.34,31.953,78.69
2025-03-10,Chitungwiza,24.34,6.151,57.93
2025-03-11,Chitungwiza,25.74,9.6,69.81
2025-03-12,Chitungwiza,25.13,5.403,53.01
2025-03-13,Chitungwiza,25.47,13.213,72.01
2025-03-14,Chitungwiza,21.62,9.383,66.9
2025-03-15,Chitungwiza,22.1,16.529,74.52
2025-03-16,Chitungwiza,25.17,13.343,76.94
2025-03-17,Chitungwiza,26.89,11.823,74.41
2025-03-18,Chitungwiza,27.96,32.072,66.56
2025-03-19,Chitungwiza,26.43,28.338,75.94
2025-03-20,Chitungwiza,26.3,39.055,72.57
2025-03-21,Chitungwiza,25.36,18.188,81.02
